#{"t_start": 1774617788.4858, "env_id": "None"}
r,l,t
0.37578705,75,412.398107
0.35535878,75,412.399008
0.30969092,75,412.399996
0.40156722,75,412.400936
0.28929734,75,412.423869
0.38239115,75,412.427004
0.37262332,75,412.446245
0.37156007,75,412.447188
0.37780583,75,412.461159
0.39806715,75,412.462044
0.3597961,75,412.46295
0.37823734,75,412.46382
0.32836026,75,412.487513
0.3849407,75,412.490921
0.3856033,75,412.510606
0.3748458,75,412.511581
0.38295108,75,412.524674
0.38093388,75,412.52556
0.34982324,75,412.526477
0.3698297,75,412.52734
0.37314096,75,412.550585
0.3943093,75,412.554196
0.3319158,75,412.573887
0.33383688,75,412.574868
0.3588094,75,412.588417
0.37054214,75,412.589303
0.39981693,75,412.590249
0.35310343,75,412.591028
0.41121024,75,412.614702
0.3474075,75,412.618119
0.35621965,75,412.6378
0.371613,75,412.638712
0.35060248,75,412.652303
0.34397495,75,412.653188
0.34414485,75,412.654089
0.38704434,75,412.654854
0.35333702,75,412.679065
0.3962781,75,412.682428
0.35444942,75,412.701395
0.3514785,75,412.702246
0.33700317,75,412.715267
0.36531314,75,412.716064
0.31618795,75,412.716954
0.34121415,75,412.717773
0.37858006,75,412.740466
0.35604718,75,412.743802
0.31238887,75,412.762512
0.38411522,75,412.763412
0.38688597,75,412.77622
0.4039801,75,412.777066
0.35864937,75,412.777888
0.40735957,75,412.778926
0.38178238,75,412.801739
0.33484116,75,412.80508
0.34422183,75,412.824089
0.39971045,75,412.824996
0.38854104,75,412.83817
0.3801991,75,412.839108
0.35512343,75,412.840007
0.37249455,75,412.840884
0.33357477,75,412.86375
0.3557326,75,412.867006
0.3466348,75,412.886256
0.37687844,75,412.887166
0.33732224,75,412.900064
0.35161278,75,412.900991
0.3775209,75,412.901804
0.36850914,75,412.902626
0.3270361,75,412.926011
0.33654678,75,412.929287
0.3710302,75,412.948105
0.40515995,75,412.949018
0.3630514,75,412.962324
0.4039889,75,412.963235
0.35693106,75,412.964129
0.37650028,75,412.965022
0.37794438,75,412.987851
0.32185552,75,412.991129
0.36310703,75,413.010009
0.3921609,75,413.010802
0.37045503,75,413.024254
0.41408905,75,413.025249
0.29886413,75,413.0262
0.36084056,75,413.026974
0.31767595,75,413.051163
0.38563585,75,413.054605
0.33717862,75,413.074655
0.34276062,75,413.075663
0.370047,75,413.08933
0.31625542,75,413.090291
0.39587572,75,413.091161
0.29508612,75,413.091957
0.34860626,75,413.115461
0.38221234,75,413.118986
0.34319755,75,413.139853
0.39257234,75,413.1408
0.34972665,75,413.15459
0.3704727,75,413.155507
0.38430306,75,413.156311
0.33067146,75,413.15713
0.33474216,75,413.179868
0.3360876,75,413.183062
0.33815333,75,413.201929
0.3835809,75,413.202812
0.39753145,75,413.215873
0.3642625,75,413.216841
0.33952516,75,413.217729
0.346413,75,413.218559
0.3649677,75,413.241689
0.37579036,75,413.244905
0.33637667,75,413.263694
0.3421378,75,413.264498
0.39954832,75,413.277446
0.30855954,75,413.278246
0.3929286,75,413.279184
0.38284373,75,413.279977
0.31079847,75,413.302885
0.37241116,75,413.306133
0.33914202,75,413.325054
0.35561305,75,413.325948
0.38150203,75,413.33936
0.3459198,75,413.34029
0.3656436,75,413.341172
0.34265542,75,413.342006
0.33704263,75,413.36491
0.36025426,75,413.368154
0.28839493,75,413.390062
0.36729053,75,413.39098
0.37310767,75,413.404313
0.35456,75,413.405292
0.34694374,75,413.40622
0.39814195,75,413.407099
0.37556353,75,413.430557
0.34875077,75,413.433945
0.3178979,75,413.452793
0.39806163,75,413.453645
0.34542096,75,413.466664
0.37694457,75,413.467502
0.36613917,75,413.468277
0.3163968,75,413.469048
0.3159597,75,413.492286
0.36763158,75,413.495687
0.38255933,75,413.514913
0.35343263,75,413.51577
0.38832387,75,413.529103
0.38797262,75,413.530082
0.32047108,75,413.530965
0.3411399,75,413.531862
0.3689046,75,414.286246
0.3767299,75,414.290368
0.3868226,75,414.310019
0.3912134,75,414.310969
0.34169382,75,414.324275
0.37761876,75,414.325264
0.38059837,75,414.326249
0.37204862,75,414.327182
0.31654063,75,414.351699
0.3427836,75,414.35552
0.3785159,75,414.374429
0.3760317,75,414.375462
0.36804223,75,414.388926
0.34109956,75,414.38974
0.3493721,75,414.390591
0.3805737,75,414.391437
0.3935353,75,414.413769
0.3735164,75,414.417227
0.40814465,75,414.436579
0.38253543,75,414.437501
0.32847413,75,414.451162
0.3457986,75,414.452044
0.35367787,75,414.453117
0.32585987,75,414.454044
0.3667874,75,414.477333
0.35323507,75,414.480434
0.38136378,75,414.500117
0.33752632,75,414.501037
0.3576937,75,414.514578
0.34296495,75,414.515452
0.40450907,75,414.51629
0.3598674,75,414.517138
0.37926722,75,414.540212
0.34780204,75,414.543454
0.3173665,75,414.562396
0.3731095,75,414.563247
0.3913778,75,414.576294
0.37960115,75,414.577228
0.33500785,75,414.578227
0.3908942,75,414.579076
0.31789273,75,414.602029
0.37464637,75,414.605419
0.3987366,75,414.624511
0.37320182,75,414.625522
0.34537092,75,414.638694
0.39105076,75,414.639535
0.37087417,75,414.640404
0.38628483,75,414.641245
0.3653728,75,414.664799
0.35232645,75,414.668035
0.3899387,75,414.687356
0.3543451,75,414.688213
0.327902,75,414.701276
0.377113,75,414.702248
0.35097775,75,414.703201
0.34474838,75,414.7041
0.31885198,75,414.727296
0.38534322,75,414.730671
0.37247232,75,414.749134
0.3686379,75,414.750018
0.3676413,75,414.763092
0.35747498,75,414.763962
0.37013724,75,414.764825
0.38255918,75,414.765686
0.3218794,75,414.789352
0.34490818,75,414.792816
0.32853016,75,414.811687
0.31373668,75,414.812486
0.34970936,75,414.826019
0.3303738,75,414.826788
0.37100708,75,414.827569
0.39468575,75,414.8284
0.32347268,75,414.85149
0.34463236,75,414.854827
0.361612,75,414.873622
0.32918936,75,414.874554
0.34970376,75,414.88757
0.3897682,75,414.888482
0.39650008,75,414.889406
0.3319803,75,414.890286
0.3888385,75,414.913199
0.39395195,75,414.91698
0.38186827,75,414.937009
0.34598884,75,414.937906
0.38598484,75,414.952074
0.3888065,75,414.953122
0.34541067,75,414.954156
0.37588215,75,414.955069
0.34300905,75,414.979435
0.4008277,75,414.983008
0.38777933,75,415.002081
0.34543848,75,415.002964
0.34461048,75,415.016595
0.35496065,75,415.017427
0.34108186,75,415.018369
0.38717633,75,415.019354
0.40672764,75,415.043027
0.34973687,75,415.046523
0.35526428,75,415.06703
0.36809197,75,415.067851
0.34030405,75,415.081309
0.36329603,75,415.082339
0.37387788,75,415.083259
0.40108454,75,415.084192
0.3707435,75,415.108188
0.35034725,75,415.111603
0.37613067,75,415.131162
0.3190565,75,415.132056
0.3564858,75,415.145273
0.39191657,75,415.146076
0.3574961,75,415.146898
0.38297778,75,415.147737
0.3572928,75,415.17134
0.37584844,75,415.174704
0.3467495,75,415.193578
0.3761719,75,415.194395
0.3750561,75,415.207877
0.35268527,75,415.208778
0.35095614,75,415.209544
0.41088322,75,415.210384
0.36707947,75,415.233258
0.39037424,75,415.236632
0.404382,75,415.255437
0.37481946,75,415.256384
0.34285852,75,415.269504
0.3294294,75,415.270412
0.35760188,75,415.271308
0.3947487,75,415.272196
0.35913265,75,415.295395
0.3432594,75,415.298706
0.35843587,75,415.317739
0.33960116,75,415.318532
0.33809453,75,415.331946
0.325875,75,415.332877
0.3735144,75,415.333665
0.34288442,75,415.334479
0.42187977,75,415.357419
0.3596355,75,415.360579
0.36720556,75,415.3796
0.34324872,75,415.380576
0.3422896,75,415.394021
0.4198781,75,415.394941
0.32938656,75,415.395822
0.4017243,75,415.396653
0.37516075,75,415.42041
0.3972335,75,415.423783
0.39833966,75,415.443292
0.4096274,75,415.444308
0.33231488,75,415.458135
0.3452085,75,415.458998
0.32185593,75,415.459971
0.36365044,75,415.460811
0.34692496,75,415.484661
0.41071177,75,415.488287
0.35949722,75,415.507752
0.39064053,75,415.508771
0.3205411,75,415.521943
0.36974558,75,415.52289
0.374991,75,415.52379
0.33367464,75,415.524656
0.37032562,75,415.547542
0.36760417,75,415.550888
0.40046313,75,415.570563
0.35363367,75,415.571382
0.3449344,75,415.584826
0.39732465,75,415.585632
0.3528523,75,415.586472
0.3841052,75,415.587323
0.36298388,75,415.610499
0.31218648,75,415.613959
0.3631711,75,415.633115
0.40445852,75,415.633936
0.36069933,75,415.647514
0.3619526,75,415.648475
0.37832373,75,415.649435
0.3185265,75,415.650366
0.3709547,75,415.674385
0.3539924,75,415.677553
0.3325027,75,415.696986
0.35711858,75,415.697963
0.30507427,75,415.711673
0.39705694,75,415.712634
0.3432383,75,415.71354
0.3623794,75,415.714428
0.36738703,75,415.737017
0.34226876,75,415.740404
0.3829344,75,415.759679
0.36481538,75,415.760532
0.36315462,75,415.773563
0.3302962,75,415.774469
0.37581757,75,415.775372
0.35840917,75,415.776217
0.31307107,75,415.798818
0.36878088,75,415.801967
0.36642978,75,415.821168
0.3781371,75,415.822042
0.3583747,75,415.835333
0.37638518,75,415.836225
0.3531025,75,415.83708
0.359512,75,415.837925
0.37282777,75,415.860736
0.39981702,75,415.864136
0.32297212,75,415.882578
0.37989733,75,415.883466
0.40255654,75,415.896578
0.37683827,75,415.897526
0.36978304,75,415.898415
0.3390448,75,415.899309
0.3569203,75,415.922408
0.35621828,75,415.925779
0.3532763,75,415.944553
0.35311335,75,415.945399
0.39026907,75,415.958723
0.39645615,75,415.959708
0.35635838,75,415.960611
0.35215467,75,415.961421
0.35954836,75,415.985132
0.35171133,75,415.988557
0.33035251,75,416.742763
0.40933484,75,416.743615
0.30510908,75,416.757458
0.3905099,75,416.758487
0.25604588,75,416.759293
0.33571565,75,416.760077
0.41546696,75,416.782913
0.36577913,75,416.786169
0.38224167,75,416.805244
0.36175534,75,416.806046
0.3445732,75,416.819191
0.37605423,75,416.820124
0.3589263,75,416.820965
0.35174906,75,416.821813
0.40910235,75,416.844661
0.36328208,75,416.84821
0.3619544,75,416.86748
0.32105634,75,416.868364
0.3956393,75,416.881338
0.3210726,75,416.882223
0.3942663,75,416.88313
0.3684401,75,416.883976
0.4002849,75,416.907103
0.3517121,75,416.910607
0.35185224,75,416.929026
0.35456884,75,416.929939
0.4018461,75,416.943127
0.32034793,75,416.943938
0.31721005,75,416.944729
0.389623,75,416.945583
0.39198545,75,416.968757
0.35376763,75,416.972179
0.3464533,75,416.99093
0.3598708,75,416.991791
0.3702182,75,417.005084
0.43227696,75,417.006021
0.3725325,75,417.006921
0.38690612,75,417.007807
0.37374866,75,417.030433
0.33192316,75,417.03392
0.3654917,75,417.052819
0.34651458,75,417.053686
0.36677098,75,417.067065
0.3826912,75,417.067849
0.34574327,75,417.068649
0.38864362,75,417.069492
0.36966336,75,417.092737
0.35236424,75,417.095952
0.31510025,75,417.114884
0.36615172,75,417.115785
0.32210737,75,417.128958
0.37686163,75,417.129845
0.34996986,75,417.130746
0.3956976,75,417.131572
0.38223508,75,417.154651
0.35756212,75,417.158114
0.3783272,75,417.177011
0.32094762,75,417.177902
0.36830235,75,417.190417
0.4099371,75,417.191279
0.41476437,75,417.192222
0.40471625,75,417.193113
0.3079895,75,417.21598
0.35189694,75,417.219582
0.39073187,75,417.238606
0.30871153,75,417.239432
0.39162773,75,417.25274
0.37554646,75,417.25353
0.3506765,75,417.254323
0.35024408,75,417.255064
0.3280554,75,417.277968
0.38374677,75,417.281073
0.368363,75,417.299994
0.35964504,75,417.300903
0.37092614,75,417.314147
0.37921074,75,417.314968
0.40547368,75,417.315875
0.3465404,75,417.316685
0.35248312,75,417.339629
0.38111645,75,417.342764
0.40171835,75,417.362516
0.37393636,75,417.363482
0.34169507,75,417.37723
0.33537412,75,417.378169
0.3670213,75,417.37904
0.36267883,75,417.379912
0.35957244,75,417.403292
0.3749857,75,417.406759
0.36172044,75,417.426004
0.33581737,75,417.427062
0.34637222,75,417.441062
0.36023214,75,417.442049
0.34007865,75,417.442975
0.31936052,75,417.44396
0.35339823,75,417.468139
0.32894224,75,417.471523
0.3952238,75,417.491151
0.38163126,75,417.492157
0.36955065,75,417.505892
0.41047424,75,417.506749
0.3916166,75,417.507665
0.3528089,75,417.508553
0.39736786,75,417.532329
0.34763116,75,417.535417
0.3818655,75,417.555528
0.39146248,75,417.556363
0.36059797,75,417.569183
0.3552671,75,417.569999
0.3473393,75,417.57084
0.41984385,75,417.571616
0.3755464,75,417.594874
0.34773156,75,417.598193
0.39760163,75,417.616824
0.33088848,75,417.617714
0.39111078,75,417.631162
0.40788144,75,417.632003
0.39817896,75,417.632862
0.3612883,75,417.633713
0.36104283,75,417.657054
0.3725148,75,417.66042
0.38045993,75,417.679475
0.3439077,75,417.680366
0.40445387,75,417.693764
0.40165696,75,417.694755
0.3803888,75,417.695664
0.40293777,75,417.696535
0.39224726,75,417.719724
0.41881,75,417.722979
0.35710528,75,417.742411
0.39673492,75,417.743274
0.41768694,75,417.756847
0.3498844,75,417.757773
0.38739917,75,417.758764
0.38560656,75,417.759615
0.33645925,75,417.782881
0.32765988,75,417.786244
0.36674297,75,417.805528
0.3883761,75,417.80638
0.38856727,75,417.819246
0.35559016,75,417.820161
0.27861667,75,417.821149
0.38139233,75,417.821922
0.38372302,75,417.84497
0.34069008,75,417.848348
0.355463,75,417.868277
0.39127323,75,417.869081
0.39756015,75,417.881957
0.3653583,75,417.882866
0.34639356,75,417.883826
0.41116986,75,417.884725
0.41522014,75,417.908705
0.3345773,75,417.912184
0.388267,75,417.932406
0.41534945,75,417.933303
0.38738605,75,417.946534
0.32206124,75,417.947424
0.3405373,75,417.948301
0.36042184,75,417.949149
0.38298085,75,417.97282
0.33747533,75,417.97649
0.4093242,75,417.995758
0.37908244,75,417.996707
0.35440695,75,418.009798
0.35798293,75,418.010571
0.30647224,75,418.011501
0.3707743,75,418.0123
0.36416492,75,418.035635
0.38174278,75,418.038969
0.36387956,75,418.058267
0.33055618,75,418.059176
0.39387152,75,418.072308
0.3770754,75,418.073199
0.36390743,75,418.07403
0.35360014,75,418.074801
0.38761085,75,418.097444
0.3975456,75,418.100528
0.35819077,75,418.119638
0.33667085,75,418.120547
0.33910108,75,418.133559
0.40782186,75,418.134351
0.40099922,75,418.135132
0.3898187,75,418.13596
0.39588943,75,418.158336
0.3722597,75,418.161504
0.35737574,75,418.180189
0.3379985,75,418.181055
0.42367694,75,418.194435
0.3397125,75,418.195318
0.38319165,75,418.196168
0.3032223,75,418.197138
0.34952423,75,418.220261
0.39167872,75,418.223698
0.35631466,75,418.242736
0.35242063,75,418.243638
0.3578582,75,418.256516
0.36755618,75,418.25744
0.34882957,75,418.258335
0.31312904,75,418.259202
0.39847487,75,418.281973
0.3610869,75,418.285368
0.36348897,75,418.304544
0.39413363,75,418.305448
0.4183824,75,418.318908
0.37709805,75,418.31974
0.3723348,75,418.320535
0.38317773,75,418.321333
0.40047917,75,418.344754
0.40116894,75,418.348166
0.3549479,75,418.367707
0.35945666,75,418.368602
0.36137015,75,418.381992
0.38313192,75,418.382856
0.381433,75,418.383633
0.33258152,75,418.384451
0.36124894,75,418.407853
0.32939214,75,418.411337
0.37266487,75,418.430683
0.36657256,75,418.431521
0.3555965,75,419.172074
0.38982132,75,419.173123
0.36610574,75,419.173996
0.35395095,75,419.174833
0.39508474,75,419.198076
0.3911859,75,419.201279
0.37659147,75,419.220905
0.36327645,75,419.22178
0.35270497,75,419.235013
0.4146468,75,419.235831
0.35699046,75,419.236705
0.3712453,75,419.237577
0.4149647,75,419.260705
0.40195447,75,419.264252
0.37079427,75,419.28405
0.34582418,75,419.285041
0.33100107,75,419.298576
0.3159204,75,419.299438
0.38514993,75,419.300368
0.37713072,75,419.301253
0.35661936,75,419.324224
0.31646392,75,419.327626
0.3216321,75,419.346578
0.3644889,75,419.347487
0.34289223,75,419.360774
0.3734073,75,419.36156
0.3748182,75,419.362474
0.34114587,75,419.363282
0.34741274,75,419.386128
0.39621776,75,419.389434
0.34313786,75,419.408561
0.3762373,75,419.409403
0.339081,75,419.422219
0.38226563,75,419.423178
0.3339949,75,419.424049
0.4016734,75,419.424838
0.37180275,75,419.44811
0.3851778,75,419.451557
0.37212312,75,419.470264
0.3481735,75,419.471151
0.3926611,75,419.484293
0.3506259,75,419.485199
0.38901523,75,419.486127
0.35550314,75,419.486981
0.3723567,75,419.510308
0.33323017,75,419.513913
0.3585351,75,419.532317
0.39736038,75,419.533217
0.36850908,75,419.546319
0.39312035,75,419.547242
0.37771893,75,419.548217
0.344518,75,419.549059
0.32129684,75,419.572407
0.37454093,75,419.575783
0.38615748,75,419.594802
0.39474362,75,419.595655
0.34216988,75,419.608907
0.35447377,75,419.609729
0.3925016,75,419.610522
0.38297054,75,419.61139
0.38947114,75,419.634879
0.3995427,75,419.638202
0.3445389,75,419.657455
0.39520267,75,419.658333
0.3243903,75,419.671654
0.3397392,75,419.672569
0.3770446,75,419.673408
0.36849636,75,419.674254
0.35879257,75,419.696442
0.38455322,75,419.699925
0.3680427,75,419.718487
0.39536574,75,419.719292
0.39707613,75,419.732337
0.40637916,75,419.733249
0.3613959,75,419.734166
0.3457538,75,419.735048
0.36714667,75,419.757696
0.367965,75,419.760822
0.31896698,75,419.779863
0.40993577,75,419.780803
0.40148187,75,419.79384
0.37412527,75,419.794654
0.35119146,75,419.795502
0.37781355,75,419.796379
0.36639848,75,419.820151
0.33889708,75,419.823625
0.36876586,75,419.843183
0.37490183,75,419.844153
0.37984538,75,419.857696
0.38317853,75,419.858567
0.33578217,75,419.859579
0.40834025,75,419.860518
0.36437505,75,419.885277
0.33594376,75,419.888766
0.3694725,75,419.908686
0.38824525,75,419.909569
0.39735332,75,419.923084
0.4216926,75,419.923913
0.28352574,75,419.924774
0.34112215,75,419.92575
0.3903736,75,419.9487
0.362635,75,419.952177
0.3522093,75,419.971467
0.3944447,75,419.972338
0.37751293,75,419.98557
0.43535376,75,419.986501
0.37892205,75,419.987326
0.33947137,75,419.98815
0.3391331,75,420.010967
0.35138386,75,420.014424
0.37861183,75,420.033759
0.37691846,75,420.034704
0.40820423,75,420.048108
0.39975232,75,420.049066
0.34635416,75,420.050018
0.36747995,75,420.050764
0.3264509,75,420.074113
0.36385018,75,420.077243
0.370778,75,420.096282
0.40814516,75,420.097097
0.36122036,75,420.11026
0.34948438,75,420.111109
0.36677828,75,420.111964
0.36290175,75,420.112881
0.37764055,75,420.136395
0.3635347,75,420.139791
0.3947812,75,420.159053
0.37462407,75,420.159843
0.40201634,75,420.173129
0.38653627,75,420.174014
0.40709686,75,420.174948
0.3483221,75,420.175713
0.34409362,75,420.19854
0.3501953,75,420.201956
0.35692963,75,420.221091
0.42021012,75,420.222002
0.34091714,75,420.235096
0.34589398,75,420.235964
0.39318013,75,420.236841
0.3180685,75,420.237736
0.37133852,75,420.26088
0.36101925,75,420.264021
0.37195927,75,420.282661
0.39927477,75,420.283532
0.39545032,75,420.296276
0.3917166,75,420.297208
0.35692933,75,420.298231
0.33324435,75,420.299082
0.34647128,75,420.322146
0.40524864,75,420.325351
0.3738559,75,420.34407
0.37089646,75,420.344966
0.37924355,75,420.358638
0.36129668,75,420.359448
0.40704983,75,420.360334
0.3809018,75,420.361217
0.35304466,75,420.384816
0.38276935,75,420.388172
0.40016013,75,420.408963
0.36975175,75,420.409939
0.39185533,75,420.426371
0.38122877,75,420.42742
0.37964606,75,420.42862
0.36665666,75,420.429895
0.3584725,75,420.468276
0.40450728,75,420.471694
0.38281864,75,420.491329
0.38353342,75,420.492264
0.3194109,75,420.505403
0.40838724,75,420.506304
0.39058334,75,420.507147
0.39227614,75,420.507958
0.36341193,75,420.531906
0.35402778,75,420.535401
0.35798335,75,420.554458
0.33339638,75,420.555408
0.36618593,75,420.568697
0.33440092,75,420.569672
0.40018228,75,420.570599
0.3691005,75,420.571459
0.34613612,75,420.594475
0.36487013,75,420.597871
0.3812378,75,420.616465
0.40268955,75,420.617442
0.3758702,75,420.630676
0.36509615,75,420.631602
0.39240518,75,420.632455
0.38419315,75,420.633331
0.36969388,75,420.656295
0.32869402,75,420.659485
0.33195573,75,420.678802
0.39310738,75,420.679706
0.35344625,75,420.693362
0.3722569,75,420.694232
0.3260159,75,420.695124
0.3354799,75,420.696007
0.33641735,75,420.719371
0.3862936,75,420.722541
0.3672745,75,420.742046
0.3581475,75,420.742842
0.3820111,75,420.756774
0.3546283,75,420.757696
0.36901852,75,420.758619
0.36389136,75,420.75949
0.3667538,75,420.782595
0.38304973,75,420.785822
0.37680528,75,420.804965
0.38073927,75,420.805861
0.35748214,75,420.818991
0.40369898,75,420.819946
0.39692375,75,420.820949
0.3791631,75,420.821884
0.351299,75,420.84492
0.36991665,75,420.84835
0.359372,75,420.867824
0.41422224,75,420.868595
0.3779896,75,420.881474
0.36757612,75,420.882367
0.33604163,75,420.883249
0.3240698,75,420.884121
0.35533968,75,421.632007
0.34478197,75,421.635489
0.30721933,75,421.654449
0.4028653,75,421.655315
0.3759398,75,421.66837
0.4110553,75,421.669156
0.38569877,75,421.670129
0.3268297,75,421.671033
0.38297427,75,421.694286
0.40449947,75,421.697535
0.35163516,75,421.716743
0.38049322,75,421.717608
0.3940987,75,421.730552
0.38760394,75,421.731492
0.35144356,75,421.732395
0.3325129,75,421.733264
0.38370118,75,421.756179
0.34849042,75,421.759678
0.40615344,75,421.778721
0.3861976,75,421.779633
0.34996364,75,421.792933
0.368375,75,421.793779
0.34690315,75,421.794786
0.36154205,75,421.795692
0.31250504,75,421.81889
0.37054965,75,421.82224
0.3852598,75,421.841257
0.3709495,75,421.8422
0.3722482,75,421.855578
0.33041084,75,421.856501
0.381136,75,421.85741
0.3722118,75,421.858253
0.38202515,75,421.881457
0.37532395,75,421.885005
0.41070586,75,421.904048
0.36079425,75,421.904948
0.35911942,75,421.917989
0.35671923,75,421.918837
0.35743704,75,421.919794
0.3697945,75,421.92067
0.36681017,75,421.943526
0.38372087,75,421.946655
0.38654402,75,421.965897
0.30613732,75,421.966818
0.36429247,75,421.979655
0.33233163,75,421.98058
0.39907238,75,421.981454
0.38793498,75,421.982292
0.3597934,75,422.004909
0.36289585,75,422.008711
0.33186617,75,422.028061
0.3515797,75,422.028895
0.40374064,75,422.042035
0.33790573,75,422.042935
0.38329008,75,422.043777
0.3805872,75,422.044746
0.32476622,75,422.067936
0.365335,75,422.071112
0.3797226,75,422.09143
0.38504958,75,422.09231
0.3365077,75,422.105584
0.37561634,75,422.106483
0.38829973,75,422.107315
0.38548276,75,422.108226
0.34658703,75,422.131468
0.414924,75,422.134886
0.37270057,75,422.154052
0.40076688,75,422.154951
0.3769949,75,422.168055
0.37504187,75,422.168954
0.34464395,75,422.169717
0.3921127,75,422.170606
0.40510386,75,422.193789
0.3462781,75,422.197153
0.35025033,75,422.215839
0.3786042,75,422.216731
0.34247676,75,422.230309
0.40797848,75,422.231268
0.33873475,75,422.232207
0.38678992,75,422.232993
0.3682295,75,422.256193
0.294091,75,422.259284
0.3671529,75,422.278417
0.3584214,75,422.279308
0.3411471,75,422.293095
0.34929588,75,422.293947
0.3608398,75,422.294792
0.3127211,75,422.295652
0.33650073,75,422.319674
0.35956854,75,422.323033
0.36077064,75,422.342229
0.36226422,75,422.343128
0.35871908,75,422.357306
0.3356673,75,422.358186
0.35395423,75,422.359129
0.3776152,75,422.360081
0.36331096,75,422.384544
0.29740936,75,422.388149
0.38455904,75,422.408586
0.35101792,75,422.409566
0.30628783,75,422.423424
0.38759977,75,422.424251
0.3798011,75,422.425202
0.32884517,75,422.426058
0.3685625,75,422.449873
0.39248312,75,422.453058
0.38764372,75,422.472097
0.33796024,75,422.472984
0.35275465,75,422.486264
0.39854357,75,422.487211
0.3920412,75,422.488044
0.34060776,75,422.488933
0.41068742,75,422.512406
0.31766602,75,422.51594
0.3774922,75,422.534836
0.37694204,75,422.535637
0.3802672,75,422.548768
0.3554189,75,422.549731
0.3795035,75,422.550695
0.38782415,75,422.551579
0.33428925,75,422.575154
0.36705303,75,422.57873
0.33652514,75,422.597979
0.38658813,75,422.598833
0.3791282,75,422.611951
0.36935422,75,422.612772
0.3360304,75,422.61361
0.38978833,75,422.614479
0.41275376,75,422.638016
0.40598193,75,422.641419
0.39578128,75,422.660267
0.340855,75,422.66117
0.33855823,75,422.67445
0.395307,75,422.675256
0.32150832,75,422.676052
0.32068872,75,422.676814
0.39424822,75,422.700115
0.3398685,75,422.703341
0.35900575,75,422.722409
0.39849153,75,422.723194
0.35694465,75,422.736311
0.40695363,75,422.737224
0.36914194,75,422.738205
0.35253787,75,422.739043
0.2866098,75,422.762418
0.39778715,75,422.76573
0.33878204,75,422.784503
0.40481657,75,422.785328
0.334663,75,422.797974
0.39373562,75,422.798925
0.37442946,75,422.799732
0.39621723,75,422.800655
0.36319688,75,422.824125
0.3676006,75,422.82734
0.33886895,75,422.846784
0.37308973,75,422.847588
0.3536483,75,422.860595
0.38362858,75,422.861404
0.35666907,75,422.862303
0.4173834,75,422.863141
0.32047325,75,422.885931
0.35074922,75,422.889493
0.3722406,75,422.908672
0.37626597,75,422.909543
0.38645837,75,422.922912
0.37216,75,422.923702
0.4117597,75,422.924569
0.3504019,75,422.92546
0.3612153,75,422.948355
0.38133302,75,422.951822
0.34022573,75,422.970519
0.4056735,75,422.971425
0.3362401,75,422.985474
0.3967724,75,422.986354
0.37754238,75,422.987218
0.34739038,75,422.988031
0.3852725,75,423.010654
0.35373282,75,423.014021
0.35450742,75,423.033056
0.35164437,75,423.033875
0.32367724,75,423.046888
0.36863208,75,423.047772
0.33127624,75,423.048683
0.33414197,75,423.049541
0.3637521,75,423.072956
0.34011763,75,423.076339
0.3384573,75,423.095198
0.37500075,75,423.09608
0.40689498,75,423.109395
0.38149962,75,423.110191
0.36612678,75,423.111056
0.3443024,75,423.111963
0.39605576,75,423.135433
0.33107668,75,423.138675
0.3634077,75,423.157438
0.35631463,75,423.158321
0.36961642,75,423.171272
0.39883718,75,423.172198
0.42020565,75,423.173088
0.33524728,75,423.173963
0.34318075,75,423.19771
0.36526826,75,423.201056
0.42438793,75,423.220099
0.35999,75,423.220976
0.3961279,75,423.234759
0.36225593,75,423.235662
0.3972287,75,423.236454
0.3241806,75,423.237339
0.37410998,75,423.260295
0.4081277,75,423.263638
0.42093632,75,423.281647
0.39356735,75,423.282518
0.3619909,75,423.295541
0.39326888,75,423.296438
0.38832304,75,423.297346
0.3112453,75,423.298166
0.34778038,75,423.321049
0.36065286,75,423.324276
0.31976682,75,424.067309
0.37405646,75,424.068277
0.3750071,75,424.081824
0.38796014,75,424.082776
0.37761837,75,424.083749
0.38930547,75,424.084553
0.34186172,75,424.10894
0.3120573,75,424.112433
0.3807298,75,424.131292
0.39806944,75,424.132152
0.3150069,75,424.145327
0.34468907,75,424.146183
0.33324364,75,424.147116
0.39492032,75,424.14798
0.3698775,75,424.171543
0.32664803,75,424.174965
0.35881242,75,424.193829
0.38025555,75,424.194636
0.38960546,75,424.207773
0.39105743,75,424.208562
0.3228839,75,424.209328
0.35423523,75,424.210115
0.3358491,75,424.233193
0.33404896,75,424.236374
0.37826192,75,424.2553
0.36359602,75,424.256175
0.34039205,75,424.26975
0.4015637,75,424.2707
0.39635807,75,424.271591
0.37394822,75,424.272437
0.36326706,75,424.2952
0.36729458,75,424.298602
0.3545989,75,424.317653
0.39697593,75,424.318459
0.3656852,75,424.331581
0.3085798,75,424.332365
0.3812378,75,424.333225
0.38616806,75,424.334056
0.3680762,75,424.357972
0.37345648,75,424.361267
0.37780702,75,424.380311
0.33514786,75,424.381128
0.33237824,75,424.394342
0.33879223,75,424.395318
0.40454593,75,424.396215
0.3985555,75,424.397081
0.33382174,75,424.420002
0.37840834,75,424.423442
0.34836495,75,424.44223
0.37579834,75,424.443015
0.31463155,75,424.456376
0.35256183,75,424.457257
0.3271311,75,424.458082
0.3800807,75,424.458848
0.38931972,75,424.48229
