episode_label,Time_s,loop_dt,X,Y,Z,Vel_Z,Target_X,Target_Y,Target_Z,M1,M2,M3,M4,Obs_IsContact,VBat_V,Current_A,radial_error,power_W,relative_time_s,x_error_m,y_error_m
Release 1,68.6888532999983,0.0049303999985568,-0.1148702894054104,0.7232272791191083,1.021903264997217,-0.01646058033944,0.4402563297203632,0.2259430492011267,1.0,0,28,0,0,0.0,3.90999984741211,0.5450000166893005,0.7452899895927302,2.1309499820947626,1.0100275999975565,-0.5551266191257737,0.4972842299179816
Release 1,68.69396699999925,0.0049949000022024,-0.1147668383418927,0.7233074015111659,1.0218161674106858,-0.0170385462130411,0.4402563297203632,0.2259430492011267,1.0,0,7,0,0,0.0,3.911249876022339,0.5450000166893005,0.7452664060821794,2.1316312477081993,1.015141299998504,-0.5550231680622559,0.49736435231003917
Release 1,68.69895850000103,0.0050957999992533,-0.114654560932146,0.7233905499577183,1.0217037293413924,-0.0193673358644491,0.4402563297203632,0.2259430492011267,1.0,0,7,0,0,0.0,3.912499904632568,0.3912499845027923,0.7452382924768025,1.5307655270546685,1.0201328000002832,-0.5549108906525092,0.4974475007565916
Release 1,68.79417000000103,0.0050325999982305,-0.1115678530075294,0.7248280373438309,1.0182296500236443,-0.0497928572024684,0.4402563297203632,0.2259430492011267,1.0,0,0,0,8,0.0,3.921249866485596,0.178749993443489,0.7439060155943442,0.7009233879245824,1.115344300000288,-0.5518241827278926,0.4988849881427042
Release 1,68.79888990000109,0.0048751000031188,-0.1112490754280213,0.7248527992021522,1.0179698399599966,-0.05157711183616,0.4402563297203632,0.2259430492011267,1.0,0,0,0,8,0.0,3.921249866485596,0.178749993443489,0.7436861909125175,0.7009233879245824,1.1200642000003427,-0.5515054051483845,0.49890975000102544
Release 1,68.80396910000127,0.0049459000001661,-0.1109417321264393,0.7248927113871402,1.0176842692595789,-0.0545548196565492,0.4402563297203632,0.2259430492011267,1.0,0,0,0,85,0.0,3.919999837875366,0.2224999964237213,0.7434850830912537,0.8721999499082571,1.1251434000005247,-0.5511980618468025,0.49894966218601344
Release 1,68.80903159999798,0.0051749999984167,-0.1105752477134103,0.7249459477869004,1.017392859706778,-0.0558399011946579,0.4402563297203632,0.2259430492011267,1.0,0,0,0,85,0.0,3.919999837875366,0.2224999964237213,0.7432491638038909,0.8721999499082571,1.130205899997236,-0.5508315774337735,0.4990028985857736
Release 1,68.81401990000086,0.004895199999737,-0.1103028183360557,0.7249916909250117,1.0170800111041711,-0.0595257348481783,0.4402563297203632,0.2259430492011267,1.0,0,0,1,148,0.0,3.921249866485596,0.2224999964237213,0.7430780055384928,0.8724780812695628,1.1351942000001145,-0.5505591480564189,0.49904864172388497
Release 1,68.8188169999994,0.0049284999986412,-0.1100870930081283,0.7250651933765544,1.0167735543383798,-0.0611983089178913,0.4402563297203632,0.2259430492011267,1.0,0,0,1,148,0.0,3.921249866485596,0.2224999964237213,0.7429675617056155,0.8724780812695628,1.1399912999986554,-0.5503434227284916,0.49912214417542766
Release 1,68.82410890000028,0.0051167000019631,-0.1098429019007094,0.7251980289678333,1.0165111741827806,-0.0573070788065408,0.4402563297203632,0.2259430492011267,1.0,0,0,0,118,0.0,3.921249866485596,0.2224999964237213,0.7428759650520059,0.8724780812695628,1.1452831999995396,-0.5500992316210727,0.4992549797667065
Release 1,68.82889349999823,0.0049551999982213,-0.1095289782247078,0.7252675276039836,1.0162765524331738,-0.052807528442527,0.4402563297203632,0.2259430492011267,1.0,0,0,0,118,0.0,3.921249866485596,0.2224999964237213,0.7426902581591748,0.8724780812695628,1.1500677999974869,-0.549785307945071,0.4993244784028569
Release 1,68.83394910000061,0.0049410000028728,-0.1092356967435619,0.7253245682361511,1.0160038040783568,-0.0534480120964871,0.4402563297203632,0.2259430492011267,1.0,0,0,0,77,0.0,3.921249866485596,0.2325000017881393,0.7425115411232066,0.911690600969642,1.1551233999998658,-0.5494920264639251,0.49938151903502437
Release 1,68.83900569999969,0.0051383999998506,-0.1089215695195011,0.7253820729634803,1.0157077744109853,-0.0550746317648617,0.4402563297203632,0.2259430492011267,1.0,0,0,0,77,0.0,3.903749942779541,1.25,0.7423177914277709,4.879687428474426,1.1601799999989453,-0.5491778992398644,0.4994390237623536
Release 1,68.84405770000012,0.0048833999971975,-0.1086434548488144,0.7254509912033961,1.0154493681200265,-0.0541907070997997,0.4402563297203632,0.2259430492011267,1.0,0,0,126,165,0.0,3.903749942779541,1.0087499618530271,0.7421584450933858,3.937907605862619,1.1652319999993779,-0.5488997845691777,0.49950794200226933
Release 1,68.84884020000027,0.0049905000014405,-0.1082711607484235,0.7256073387755635,1.0152106227205469,-0.0513537814071024,0.4402563297203632,0.2259430492011267,1.0,0,0,126,165,0.0,3.893749952316284,1.0087499618530271,0.7419884164027841,3.927820115864278,1.1700144999995246,-0.5485274904687867,0.49966428957443676
Release 1,68.85402709999835,0.0050426000016159,-0.1080477098556,0.7257194656513848,1.0149242635112594,-0.0533346203806518,0.4402563297203632,0.2259430492011267,1.0,0,0,144,186,0.0,3.893749952316284,1.0087499618530271,0.7418987708947772,3.927820115864278,1.1752013999976043,-0.5483040395759632,0.49977641645025805
Release 1,68.85876880000069,0.0048778999989735,-0.1076720927971492,0.7258837205231107,1.014688338928166,-0.0513569537201113,0.4402563297203632,0.2259430492011267,1.0,0,0,144,186,0.0,3.893749952316284,0.1712500005960464,0.7417319131899379,0.6668046816550193,1.1799430999999458,-0.5479284225175124,0.49994067132198394
Release 1,68.86392789999809,0.0050563000004331,-0.1073182246179855,0.7259915776282644,1.0143908149811145,-0.0542005299799004,0.4402563297203632,0.2259430492011267,1.0,0,0,123,220,0.0,3.9049999713897705,0.2599999904632568,0.7415432713881146,1.0152999553203583,1.1851021999973455,-0.5475745543383487,0.5000485284271377
Release 1,68.86898250000013,0.005128999997396,-0.1069938535185409,0.7260867956298286,1.0141380080074751,-0.0521950553378841,0.4402563297203632,0.2259430492011267,1.0,0,0,123,220,0.0,3.9049999713897705,0.2599999904632568,0.7413680126271646,1.0152999553203583,1.1901567999993858,-0.5472501832389041,0.5001437464287019
Release 1,68.87384150000071,0.0047642000026826,-0.1066286284824805,0.7261421048418153,1.0138894615886,-0.0518350332907653,0.4402563297203632,0.2259430492011267,1.0,0,0,111,184,0.0,3.9049999713897705,0.2599999904632568,0.7411357856508904,1.0152999553203583,1.1950157999999647,-0.5468849582028437,0.5001990556406886
Release 1,68.87886720000097,0.0051454999993438,-0.1062757433989729,0.7261621760257225,1.0136352570029452,-0.0506607531497651,0.4402563297203632,0.2259430492011267,1.0,0,0,111,184,0.0,3.9049999713897705,0.2599999904632568,0.7408889807449429,1.0152999553203583,1.200041500000225,-0.5465320731193362,0.5002191268245958
Release 1,68.88410740000108,0.005081399998744,-0.1059798286666505,0.7262341268702176,1.0133963155938388,-0.0490204931317404,0.4402563297203632,0.2259430492011267,1.0,0,0,111,143,0.0,3.8524999618530273,1.9049999713897705,0.7407193146696683,7.339012317109109,1.2052817000003415,-0.5462361583870137,0.5002910776690909
Release 1,68.88896060000116,0.0049997000023722,-0.1056609194436117,0.7263623401780508,1.0131432915479026,-0.0492754840201013,0.4402563297203632,0.2259430492011267,1.0,0,0,111,143,0.0,3.849999904632568,1.9049999713897705,0.7405707999351641,7.334249708175661,1.210134900000412,-0.5459172491639749,0.5004192909769241
Release 1,68.89399390000108,0.0049450999977125,-0.1053410913837976,0.7264937560913937,1.0129162668980405,-0.047960826573378,0.4402563297203632,0.2259430492011267,1.0,0,0,106,109,0.0,3.849999904632568,2.28125,0.7404239029663054,8.782812282443045,1.2151682000003348,-0.5455974211041608,0.5005507068902669
Release 1,68.89881099999911,0.0049117000016849,-0.1050015767581368,0.7266154929253734,1.0127052677978337,-0.0456300313467542,0.4402563297203632,0.2259430492011267,1.0,0,0,106,109,0.0,3.858749866485596,2.28125,0.7402560911482766,8.802773132920267,1.2199852999983705,-0.5452579064785,0.5006724437242467
Release 1,68.90415320000102,0.0051920000005338,-0.1047388269931292,0.7266792373189628,1.0124762367432305,-0.0448055379353276,0.4402563297203632,0.2259430492011267,1.0,0,0,98,60,0.0,3.858749866485596,2.28125,0.7401057025398096,8.802773132920267,1.225327500000276,-0.5449951567134924,0.500736188117836
Release 1,68.9089387999993,0.0049620999998296,-0.1043803402700575,0.7266980520084731,1.0122017676489654,-0.0491988833865057,0.4402563297203632,0.2259430492011267,1.0,0,0,98,60,0.0,3.869999885559082,2.697499990463257,0.7398544959212183,10.439324654388429,1.2301130999985617,-0.5446366699904207,0.5007550028073464
Release 1,68.91393199999948,0.0048150000002351,-0.104025884526394,0.7267664516196735,1.011906167057467,-0.0551134441673365,0.4402563297203632,0.2259430492011267,1.0,0,0,124,94,0.0,3.869999885559082,2.697499990463257,0.7396399185789275,10.439324654388429,1.2351062999987334,-0.5442822142467572,0.5008234024185467
Release 1,68.91890639999838,0.0051074000002699,-0.1037591188652692,0.7268752768496313,1.011671279349692,-0.0517888929660997,0.4402563297203632,0.2259430492011267,1.0,0,0,124,94,0.0,3.879999876022339,1.7387499809265137,0.7395173459741969,6.746349710428717,1.240080699997634,-0.5440154485856324,0.5009322276485045
Release 1,68.92399369999839,0.0049704999983077,-0.1034411934926633,0.7270615741258862,1.0114689648600292,-0.0467938927323282,0.4402563297203632,0.2259430492011267,1.0,0,0,123,184,0.0,3.879999876022339,1.7387499809265137,0.7394097461967528,6.746349710428717,1.2451679999976477,-0.5436975232130266,0.5011185249247595
Release 1,68.92920360000062,0.0050330000012763,-0.1031097478869293,0.727109156916508,1.0112127318221276,-0.0480447035256578,0.4402563297203632,0.2259430492011267,1.0,0,0,123,184,0.0,3.888749837875366,0.2474999874830246,0.7391983237378987,0.9624655361987671,1.2503778999998758,-0.5433660776072925,0.5011661077153813
Release 1,68.9339805999989,0.0049335000003338,-0.1027662725011677,0.7271888725566553,1.0109611812618366,-0.0494545895415519,0.4402563297203632,0.2259430492011267,1.0,0,0,120,230,0.0,3.888749837875366,1.1749999523162842,0.7389999471954004,4.569280874073513,1.2551548999981605,-0.5430226022215309,0.5012458233555286
Release 1,68.93890439999814,0.0050192999988212,-0.1024651670344196,0.7272271949007025,1.0107049755777595,-0.0503256491068063,0.4402563297203632,0.2259430492011267,1.0,0,0,120,230,0.0,3.87749981880188,1.1749999523162842,0.7388047223519252,4.556062102198609,1.2600786999973934,-0.5427214967547829,0.5012841456995758
Release 1,68.94389149999915,0.0049701999996614,-0.1021804666424602,0.7272976338343914,1.0104677088340337,-0.0493041380454162,0.4402563297203632,0.2259430492011267,1.0,0,0,113,230,0.0,3.87749981880188,1.1749999523162842,0.7386434170702101,4.556062102198609,1.2650657999984105,-0.5424367963628234,0.5013545846332647
Release 1,68.94877170000109,0.0049293000010948,-0.1019063501908898,0.727407783443579,1.0102117624194489,-0.0504391477846932,0.4402563297203632,0.2259430492011267,1.0,0,0,113,230,0.0,3.858749866485596,3.338749885559082,0.7385169268049345,12.883400675129907,1.2699460000003455,-0.542162679911253,0.5014647342424523
Release 1,68.95408999999927,0.0051854999983333,-0.101603975859238,0.7274554936246356,1.0099369696354246,-0.0516681119711656,0.4402563297203632,0.2259430492011267,1.0,0,0,85,154,0.0,3.858749866485596,3.338749885559082,0.7383273817721119,12.883400675129907,1.2752642999985255,-0.5418603055796012,0.5015124444235088
Release 1,68.95883469999899,0.0049190999998245,-0.1013644411821169,0.7274683266201012,1.0096289061193382,-0.0564685989483514,0.4402563297203632,0.2259430492011267,1.0,0,0,85,154,0.0,3.84749984741211,2.578749895095825,0.7381603236175568,9.921739827895182,1.2800089999982447,-0.5416207709024801,0.5015252774189745
Release 1,68.96398269999918,0.00498399999924,-0.1010961293800767,0.7274406993646577,1.0093163429752263,-0.0598232682836053,0.4402563297203632,0.2259430492011267,1.0,0,0,73,0,0.0,3.84749984741211,2.578749895095825,0.7379446985334585,9.921739827895182,1.285156999998435,-0.5413524591004399,0.501497650163531
Release 1,68.9688341000001,0.0049595000018598,-0.100910808171423,0.7274281020035568,1.009040281364236,-0.058364790011694,0.4402563297203632,0.2259430492011267,1.0,0,0,73,0,0.0,3.851249933242798,1.7949999570846558,0.7378001960681791,6.9129934648931055,1.2900083999993512,-0.5411671378917862,0.50148505280243
Release 1,68.97386520000146,0.0049866999979713,-0.1006443484625662,0.7274703029191016,1.0087817910261356,-0.0554534981744285,0.4402563297203632,0.2259430492011267,1.0,0,0,86,0,0.0,3.851249933242798,1.7949999570846558,0.7376334658084915,6.9129934648931055,1.295039500000712,-0.5409006781829294,0.5015272537179749
Release 1,68.97899419999885,0.0052254000001994,-0.1003555623927358,0.7276053471707242,1.0085599364847295,-0.0494541355126032,0.4402563297203632,0.2259430492011267,1.0,0,0,86,0,0.0,3.851249933242798,2.458750009536743,0.7375135789246474,9.46926081008911,1.300168499998108,-0.540611892113099,0.5016622979695975
Release 1,68.98408130000098,0.0048511000022699,-0.1001980183248435,0.7276707687531367,1.008295933492664,-0.0509089197801775,0.4402563297203632,0.2259430492011267,1.0,0,0,102,20,0.0,3.875,2.458750009536743,0.7374426126064522,9.52765628695488,1.3052556000002369,-0.5404543480452068,0.50172771955201
Release 1,68.98882450000019,0.0049848999988171,-0.1000611108660763,0.727713804731651,1.008063195016602,-0.0490402501303376,0.4402563297203632,0.2259430492011267,1.0,0,0,102,20,0.0,3.875,0.9074999690055848,0.737371566923728,3.516562379896641,1.3099987999994482,-0.5403174405864395,0.5017707555305243
Release 1,68.99392850000004,0.0050015999986499,-0.0998888065345242,0.7277421229970789,1.0078402826561814,-0.0469261286746734,0.4402563297203632,0.2259430492011267,1.0,0,0,40,0,0.0,3.9049999713897705,0.9074999690055848,0.7372645920443259,3.5437873530030264,1.3151027999992948,-0.5401451362548875,0.5017990737959521
Release 1,68.99901949999912,0.0051649000015459,-0.0997305053160457,0.7277198235363787,1.0076356537755091,-0.0435979332529001,0.4402563297203632,0.2259430492011267,1.0,0,0,40,0,0.0,3.9049999713897705,0.3725000023841858,0.7371334433295834,1.454612498652935,1.3201937999983784,-0.5399868350364089,0.5017767743352519
Release 1,69.00396139999793,0.0048414999982924,-0.0995696689295421,0.7277029529888136,1.007429629903024,-0.0426160504539787,0.4402563297203632,0.2259430492011267,1.0,0,0,10,0,0.0,3.902499914169311,0.3725000023841858,0.7370041450815568,1.4536812273323532,1.3251356999971904,-0.5398259986499053,0.5017599037876869
Release 1,69.00881769999978,0.0049758000022848,-0.099435170279802,0.7276786901468885,1.007217866672225,-0.0426327234838085,0.4402563297203632,0.2259430492011267,1.0,0,0,10,0,0.0,3.902499914169311,0.1612499952316284,0.7368891155171737,0.6292780925512316,1.329991999999038,-0.5396915000001652,0.5017356409457617
Release 1,69.0640416999995,0.0048549999992246,-0.0994125750912213,0.7270878341381338,1.004853095564965,-0.0356347800648309,0.4402563297203632,0.2259430492011267,1.0,0,24,0,0,0.0,3.921249866485596,0.1512499898672104,0.7364703811356531,0.5930890025727465,1.3852159999987634,-0.5396689048115845,0.5011447849370071
Release 1,69.06880180000007,0.0049729999991541,-0.0995252018099612,0.7270192198694293,1.004686787691527,-0.0347266206261287,0.4402563297203632,0.2259430492011267,1.0,0,24,0,0,0.0,3.921249866485596,0.15625,0.7365062325553209,0.6126952916383744,1.3899760999993305,-0.5397815315303244,0.5010761706683026
Release 1,69.07408719999876,0.0051591000010375,-0.0995985539252721,0.7270396943293482,1.0045351651851475,-0.0322681783001653,0.4402563297203632,0.2259430492011267,1.0,0,87,0,0,0.0,3.921249866485596,0.15625,0.7365739223966602,0.6126952916383744,1.3952614999980142,-0.5398548836456353,0.5010966451282215
Release 1,69.07884329999797,0.0048896000007516,-0.0997183181715172,0.7269931515306215,1.004385602248559,-0.0312452949824245,0.4402563297203632,0.2259430492011267,1.0,0,87,0,0,0.0,3.921249866485596,0.1599999964237213,0.7366300465025558,0.6273999646142131,1.400017599997227,-0.5399746478918804,0.5010501023294948
Release 1,69.08397329999934,0.0050181000005977,-0.0998140512816441,0.726950447992681,1.0042379334708302,-0.0304267375874809,0.4402563297203632,0.2259430492011267,1.0,0,138,0,0,0.0,3.921249866485596,0.1599999964237213,0.7366711817897676,0.6273999646142131,1.4051475999985996,-0.5400703810020073,0.5010073987915543
Release 1,69.08899449999808,0.0050883999974757,-0.0999205089481742,0.7268632140543542,1.004075913153396,-0.0308638801574463,0.4402563297203632,0.2259430492011267,1.0,0,138,0,0,0.0,3.921249866485596,0.1749999970197677,0.7366899134578399,0.6862187149487439,1.4101687999973365,-0.5401768386685374,0.5009201648532274
Release 1,69.09409539999979,0.0050054000021191,-0.1000615458886726,0.7267671922903587,1.0039123938681431,-0.031701172814957,0.4402563297203632,0.2259430492011267,1.0,0,164,0,0,0.0,3.9175000190734863,0.1749999970197677,0.7367280563435363,0.6855624916628,1.415269699999044,-0.5403178756090358,0.500824143089232
Release 1,69.09888019999926,0.0049345999977958,-0.1001715081785166,0.7266792867043725,1.0037521181437317,-0.0320755543419584,0.4402563297203632,0.2259430492011267,1.0,0,164,0,0,0.0,3.9175000190734863,1.3387500047683716,0.7367489582788461,5.244553169214726,1.420054499998514,-0.5404278378988798,0.5007362375032458
Release 1,69.1038602999979,0.0048857000001589,-0.1002959162936492,0.7265781465165999,1.0035823858170263,-0.0331469805402721,0.4402563297203632,0.2259430492011267,1.0,0,169,0,0,0.0,3.902499914169311,1.3387500047683716,0.7367714919395746,5.224471778702735,1.4250345999971614,-0.5405522460140124,0.5006350973154732
Release 1,69.1089905000008,0.005194900000788,-0.1004864962156748,0.7264674648550424,1.0034125733975598,-0.0330406226387913,0.4402563297203632,0.2259430492011267,1.0,0,169,0,0,0.0,3.902499914169311,0.8237499594688416,0.7368361381385865,3.2146841461241276,1.4301648000000569,-0.5407428259360381,0.5005244156539157
Release 1,69.11397289999877,0.0048175000010814,-0.1006568429917845,0.7263854105926109,1.0032542884140343,-0.0329084442215284,0.4402563297203632,0.2259430492011267,1.0,0,139,0,0,0.0,3.888749837875366,0.8237499594688416,0.736905433206057,3.203357521334297,1.4351471999980276,-0.5409131727121477,0.5004423613914841
Release 1,69.11878589999833,0.0050007999998342,-0.1008256861693871,0.7263304539264458,1.0030898533065742,-0.0328695277434799,0.4402563297203632,0.2259430492011267,1.0,0,139,0,0,0.0,3.888749837875366,1.0337499380111694,0.7369920642225779,4.019994903844605,1.4399601999975857,-0.5410820158897504,0.5003874047253191
