#{"t_start": 1766580948.9824572, "env_id": "None"}
r,l,t
-3.2993915,22,16.699417
-3.6350558,21,16.700376
-3.159389,23,16.700394
-3.1450615,23,16.701434
-3.6470325,21,16.703583
-3.099468,20,16.705367
-3.8415248,20,16.714081
-3.201333,22,16.718077
-3.1506336,20,16.722302
-3.680987,20,16.723725
-3.8222713,21,16.724826
-3.5483627,21,16.725823
-2.965054,20,16.727042
-3.0982857,21,16.730343
-3.2795205,21,16.738693
-2.8343577,23,16.744254
-2.947406,21,16.745558
-2.8015351,21,16.746795
-3.2097533,23,16.750168
-3.009521,23,16.751181
-2.8777537,22,16.751205
-2.7062612,21,16.753042
-2.9667466,24,16.765394
-3.1254418,20,16.768503
-2.9275672,22,16.76854
-3.587901,23,16.770732
-3.759156,19,16.771811
-3.44229,20,16.771856
-3.1786222,20,16.772881
-3.2395244,20,16.774878
-2.7479033,21,16.788837
-3.4777184,20,16.790882
-3.6414227,22,16.792634
-3.5055468,20,16.793527
-3.4944458,22,16.79455
-3.4171615,22,16.795545
-2.9579191,22,16.796464
-3.7225802,22,16.798676
-3.4287057,20,16.809325
-3.0128374,22,16.813385
-3.189032,21,16.814377
-3.7897596,19,16.815436
-3.1024241,20,16.815456
-3.6351652,21,16.818681
-3.3488538,24,16.818718
-3.5184968,20,16.819692
-3.1360548,20,16.828503
-3.4557533,22,16.833919
-3.524222,20,16.833953
-2.6719642,21,16.833961
-3.0149632,23,16.836696
-3.8039937,19,16.836737
-3.1686757,21,16.837657
-2.9054596,22,16.838617
-3.2783508,22,16.849829
-2.9958708,20,16.854949
-3.318177,20,16.85501
-2.9820025,20,16.855019
-3.2104979,19,16.857137
-2.8653936,20,16.859162
-2.6015038,22,16.860568
-3.6453967,21,16.861993
-3.4289474,22,16.874477
-3.33116,20,16.876462
-3.2241688,21,16.877729
-3.3679361,22,16.879302
-3.7096493,17,16.879343
-3.3011067,22,16.881747
-2.9360118,22,16.883665
-2.821966,21,16.884873
-2.7194653,20,16.895376
-3.3368483,19,16.898155
-3.268822,22,16.900167
-3.6044817,21,16.900199
-2.6772876,20,16.901114
-2.8185153,25,16.902118
-3.4607084,22,16.904769
-2.9673188,22,16.905839
-3.4574077,21,16.915862
-3.4811707,21,16.91962
-3.6639247,20,16.921037
-3.891509,20,16.922217
-3.0092864,22,16.923274
-2.7972655,21,16.92426
-3.3987885,20,16.926186
-3.078579,21,16.928902
-3.6462133,19,16.937125
-3.8870535,19,16.940176
-3.9148464,20,16.942872
-3.3940632,19,16.942901
-2.9356647,21,16.942909
-3.6559448,21,16.945888
-3.2842708,21,16.948167
-2.9340343,22,16.951305
-2.944989,21,16.957573
-3.435456,19,16.961218
-3.0387678,23,16.962555
-3.219794,20,16.96259
-3.3412132,22,16.964535
-3.1944797,21,16.966384
-3.58155,20,16.96736
-3.1242235,22,16.971662
-3.6371536,22,16.977639
-3.3050034,20,16.98047
-3.0914233,21,16.980497
-3.0749996,20,16.982393
-3.2953203,22,16.982414
-3.1941724,21,16.985687
-2.9043741,21,16.986881
-2.6214428,24,16.996316
-3.4922252,20,16.999856
-3.4656682,19,17.002235
-3.0710506,21,17.004415
-3.160231,19,17.004456
-3.5368912,20,17.005685
-3.6702235,20,17.008409
-3.7089372,20,17.009573
-3.1063075,22,17.01951
-3.3216228,20,17.020865
-3.0173943,21,17.024473
-2.8382962,20,17.025832
-3.2021735,19,17.025863
-3.7252774,21,17.02719
-3.6673405,20,17.030606
-3.7365189,20,17.031569
-3.1889603,21,17.042255
-3.6455622,21,17.043242
-3.15806,19,17.044296
-3.7767904,20,17.046187
-3.549338,21,17.047183
-3.142493,21,17.0482
-3.3773382,20,17.050089
-2.7432575,21,17.05217
-3.446766,19,17.060167
-3.0317492,22,17.06435
-3.1580582,21,17.064401
-3.3034298,20,17.066613
-2.9247222,23,17.069216
-3.2166867,21,17.071893
-3.3191786,23,17.071933
-3.2033813,21,17.074448
-3.3509862,20,17.082767
-3.0717883,19,17.086064
-3.2272172,22,17.089922
-3.3551276,22,17.09257
-3.4879918,20,17.09262
-3.9827428,18,17.092629
-3.2676685,21,17.096175
-3.432937,22,17.099103
-3.5635667,21,17.105952
-3.5143073,20,17.107728
-3.313243,22,17.112388
-3.3687391,20,17.112431
-3.271224,22,17.114262
-3.2768958,22,17.114288
-3.441271,22,17.11683
-3.6974568,20,17.117913
-3.6580296,21,17.125388
-2.9601784,22,17.128232
-2.9322333,20,17.131041
-2.9776068,20,17.131078
-3.3463302,20,17.132867
-3.085778,21,17.134189
-3.5877306,20,17.136352
-3.6122856,23,17.140722
-3.0049844,21,17.146643
-3.264081,20,17.148575
-3.1728067,20,17.151901
-3.6171024,21,17.153032
-3.679352,19,17.154256
-2.7033176,21,17.155483
-3.844451,22,17.160411
-2.8127499,22,17.164653
-3.762451,20,17.170082
-2.968306,22,17.170125
-3.4349976,19,17.171908
-3.724781,20,17.173697
-3.5015526,22,17.176686
-2.7220316,22,17.17771
-3.128579,22,17.181203
-2.917896,21,17.184113
-3.459609,19,17.187605
-2.9729128,20,17.188566
-4.1127157,20,17.192267
-3.29955,22,17.192305
-3.5301785,20,17.195181
-3.2775428,23,17.199012
-2.9350193,23,17.203253
-2.8892732,23,17.206572
-3.1558824,20,17.207618
-2.4120438,22,17.210524
-3.2498074,20,17.212477
-3.0938408,21,17.213479
-3.3187044,19,17.2144
-3.1191368,20,17.219144
-3.855707,19,17.226534
-2.59952,22,17.226583
-3.4903374,20,17.228767
-3.7027411,20,17.232149
-2.6841636,20,17.234117
-3.0376623,21,17.23778
-2.9403958,22,17.23784
-3.568502,21,17.242371
-3.111918,20,17.246799
-3.1450195,20,17.246841
-2.6295166,21,17.249652
-2.6535819,22,17.253982
-3.3293934,21,17.255031
-3.0801435,20,17.256918
-3.0426297,21,17.257913
-3.5468857,23,17.265101
-3.5738382,20,17.267353
-3.555123,20,17.267389
-3.3453326,21,17.27196
-3.0878074,21,17.276602
-3.0498114,23,17.277562
-3.381896,19,17.277584
-2.7357883,22,17.279747
-3.2801461,21,17.285952
-3.2908514,21,17.288029
-2.9567966,21,17.288074
-3.5089903,21,17.293074
-3.7492518,18,17.295499
-2.946799,21,17.299384
-2.872605,22,17.300419
-2.834746,22,17.302772
-3.0605955,22,17.309266
-3.135192,21,17.310253
-3.1163468,24,17.313143
-3.0425558,20,17.31317
-3.368887,22,17.316642
-3.3480406,20,17.318714
-3.3978033,19,17.318743
-3.286766,22,17.323423
-3.4180696,19,17.328023
-2.826592,22,17.330444
-3.3697155,20,17.332478
-3.378602,22,17.334217
-3.377438,19,17.335479
-3.434801,20,17.338739
-3.072221,21,17.339877
-2.9415479,20,17.343957
-3.9321682,21,17.349684
-3.590967,20,17.350741
-3.229461,19,17.351679
-3.5880709,21,17.355069
-2.9919164,21,17.355953
-3.5171442,19,17.356941
-3.4609401,21,17.360257
-3.2085867,20,17.363804
-3.1407201,21,17.371941
-3.3474064,21,17.372958
-3.4373064,21,17.37387
-3.7657514,19,17.376423
-3.3150244,20,17.376456
-3.4034333,22,17.380118
-3.2974296,21,17.382021
-4.08537,22,17.386058
-4.003811,20,17.390332
-3.66456,19,17.391212
-3.5169103,21,17.392065
-3.4765966,20,17.395233
-3.4844184,21,17.396613
-3.2743638,19,17.400966
-2.6387622,24,17.404452
-3.3352528,23,17.409914
-3.5797272,21,17.412594
-4.026517,19,17.41262
-3.2618809,20,17.412629
-3.1665442,19,17.415142
-3.282361,21,17.418132
-3.0863676,21,17.421705
-3.6065805,21,17.425001
-3.317501,20,17.42972
-3.4285116,20,17.433486
-3.0911336,21,17.434891
-3.4100664,22,17.436158
-3.5513334,21,17.4387
-3.6409435,20,17.440572
-3.3025708,19,17.443228
-3.0186903,22,17.448829
-3.5736837,20,17.450751
-3.0653272,21,17.454658
-3.816105,19,17.454698
-4.164112,20,17.454706
-3.8006454,20,17.457269
-2.8544745,20,17.459177
-2.782481,23,17.465447
-3.2739694,19,17.467264
-3.4430254,20,17.470935
-3.308939,20,17.475068
-3.675468,20,17.475121
-3.4933767,22,17.476934
-3.8716295,21,17.478841
-3.0783799,20,17.479745
-3.502129,21,17.486013
-3.1912239,22,17.488871
-2.8537133,23,17.494051
-3.2028983,21,17.49664
-3.355455,21,17.496676
-3.5065098,21,17.499546
-3.0545344,21,17.502436
-2.6826804,20,17.502488
-3.44343,20,17.508962
-3.1493757,20,17.511682
-3.5541978,20,17.516496
-3.2641263,20,17.51835
-3.4200015,22,17.520138
-3.0347905,21,17.521049
-3.3857214,20,17.521997
-3.2245486,20,17.522026
-2.9784591,21,17.530024
-3.2952018,23,17.535626
-3.5688624,20,17.53688
-3.5133927,20,17.54081
-3.1125886,23,17.541888
-3.5503745,19,17.541908
-3.329109,20,17.541917
-3.3245409,23,17.546129
-3.374752,21,17.551335
-3.6255484,20,17.555113
-3.4219153,20,17.556021
-3.5169222,18,17.559488
-3.8019197,20,17.560806
-3.2014482,19,17.560839
-3.5380754,20,17.562141
-4.012933,21,17.568429
-3.368099,20,17.573183
-3.1123807,19,17.576052
-3.33632,20,17.578553
-2.7934813,20,17.582224
-3.117455,21,17.58316
-3.380583,22,17.583188
-3.2633712,21,17.584134
-3.2072914,22,17.58971
-3.459703,22,17.594596
-3.4146287,20,17.595624
-3.8572335,21,17.598507
-3.6188638,19,17.602738
-3.3170285,21,17.603926
-3.2831502,22,17.603956
-3.5013304,22,17.60496
-3.364036,19,17.60924
-3.154626,19,17.615994
-3.0141306,21,17.617108
-3.24584,19,17.618952
-3.739375,21,17.625457
-3.4422991,20,17.625499
-2.9607055,22,17.628064
-3.3692546,22,17.629227
-3.9436076,19,17.630577
-3.523173,19,17.6372
-3.6797774,21,17.639926
-3.7491663,21,17.641749
-3.628819,21,17.64709
-3.3175242,19,17.648089
-2.9192338,22,17.64811
-3.3438008,22,17.650028
-3.5451584,20,17.650044
-3.7800808,21,17.656528
-3.7357633,21,17.659286
-3.3433163,20,17.660533
-3.3484585,21,17.668725
-3.4026449,21,17.670079
-3.8251352,22,17.671102
-3.5058901,21,17.672087
-2.7010584,22,17.673135
-3.4652505,20,17.678324
-2.6728797,21,17.682091
-3.7038095,21,17.68302
-3.8340533,19,17.688302
-3.3949609,22,17.690452
-3.4647892,21,17.691527
-3.0833507,21,17.693894
-3.5827498,22,17.693934
-3.2877784,18,17.696163
-3.0004141,19,17.703456
-3.4873025,22,17.705557
-3.8764277,19,17.709202
-3.3575475,20,17.712482
-3.7877007,18,17.713454
-3.9322994,22,17.71528
-3.168402,21,17.716275
-3.3522067,21,17.718247
-3.6032734,19,17.723557
-2.7304885,22,17.724526
-3.305737,23,17.73144
-2.8124564,22,17.733331
-3.2560697,19,17.733355
-2.8928514,21,17.733363
-2.8260584,22,17.737936
-3.8527074,20,17.737983
-3.433724,20,17.743214
-2.4921587,24,17.747526
-3.040764,19,17.751491
-2.8106015,22,17.752474
-2.8819568,21,17.753403
-3.6573305,22,17.754358
-3.9450421,21,17.757076
-3.0873113,22,17.758042
-3.3865921,19,17.760946
-3.5596845,21,17.767917
-3.5343475,19,17.772119
-2.9274063,19,17.774558
-3.7958527,20,17.774581
-2.3929057,24,17.776726
-3.2790515,20,17.780415
-3.5899494,21,17.780463
-3.3756185,21,17.785016
-2.7514606,22,17.792161
-3.342064,20,17.793131
-3.6528792,19,17.794444
-3.8250022,21,17.796418
-3.0600019,21,17.798923
-3.9502697,21,17.802371
-3.6097589,21,17.802411
-3.5279818,21,17.80669
-3.209912,20,17.813402
-3.274785,21,17.816765
-3.670554,19,17.816804
-3.6457012,24,17.818693
-3.5344458,19,17.818714
-3.6008387,19,17.822401
-3.1197414,21,17.878788
-3.9980965,19,17.972695
-2.71491,20,18.024595
-3.5764618,20,18.062531
-3.989455,19,18.064155
-3.689562,21,18.064191
-3.4827893,20,18.072188
-3.5017796,19,18.083153
-3.520191,20,18.105585
-3.754688,24,18.117832
-3.3780255,19,18.169366
-3.2813697,20,18.196232
-3.496974,20,18.196289
-3.3779826,23,18.201737
-3.7682958,21,18.208653
-3.5189168,23,18.208709
-3.1415298,19,18.223869
-3.1050014,20,18.230602
-4.099868,18,18.236502
-3.2096984,20,18.249491
-3.6208568,20,18.249548
-3.5411243,20,18.25768
-3.3322654,20,18.257743
-3.0093281,24,18.262313
-3.4764729,21,18.266738
-3.137835,20,18.270497
-3.419356,20,18.275649
-3.564068,18,18.285741
-3.3007727,21,18.291034
-3.0836287,21,18.295595
-3.4169803,21,18.295646
-3.2071724,20,18.296743
-3.6608562,21,18.299988
-2.7720993,23,18.304316
-3.3902884,23,18.307058
-3.5682528,19,18.307985
-3.1868367,20,18.312018
-3.7728229,20,18.315667
-3.2650964,20,18.315705
-3.3952727,20,18.316677
-3.3755422,20,18.319476
-3.0962067,22,18.324925
-3.251141,20,18.325882
-3.4263494,20,18.32721
-3.642043,21,18.333569
-3.9296317,21,18.340086
-3.0217257,20,18.340138
-3.3901181,22,18.341654
-2.7941232,22,18.347533
-3.097589,20,18.352765
-4.1788635,21,18.354848
-3.3557582,21,18.355772
-2.6693,21,18.360565
-3.0762665,21,18.364698
-3.1645188,21,18.365882
-3.3089933,22,18.365903
-3.8906684,20,18.368849
-3.1667047,20,18.373616
-3.752311,19,18.376296
-3.285855,22,18.378931
-3.0144496,22,18.38784
-3.6470706,20,18.39166
-4.0583534,22,18.393048
-2.8503346,22,18.394517
-3.5028338,20,18.395982
-3.8084593,19,18.403428
-4.207371,22,18.404682
-2.9735434,21,18.408516
-2.9811194,21,18.416585
-2.9103193,19,18.418016
-3.0618136,22,18.423719
-3.3026347,20,18.42376
-3.6407638,23,18.426317
-3.1468995,21,18.431065
-3.790086,22,18.433781
-3.159341,21,18.435803
-3.3375387,20,18.441228
-3.3228717,22,18.444887
-3.7009158,20,18.447721
-3.2002358,22,18.450582
-3.3938036,23,18.454098
-2.8803988,21,18.456455
-3.7300453,19,18.456492
-2.9312644,20,18.459385
-3.383872,21,18.466207
-3.3629968,19,18.46747
-4.4130726,22,18.473633
-3.0056088,21,18.47481
-3.3540602,20,18.476797
-3.2862968,19,18.477814
-3.3123474,22,18.481085
-3.7078674,20,18.482525
-3.3347104,19,18.489377
-3.3421378,20,18.491803
-3.6120586,20,18.498345
-2.9042099,22,18.499312
-3.4342303,19,18.500304
-4.0393586,21,18.501281
-3.5266979,19,18.503247
-3.4864976,20,18.505232
-3.608769,21,18.510747
-3.2285757,22,18.513718
-3.3089473,20,18.517488
-3.309623,20,18.519261
-3.2950766,22,18.520336
-3.104599,22,18.52217
-3.6507459,22,18.524288
-3.268419,22,18.526778
-3.2737875,22,18.533663
-3.1540005,20,18.535024
-2.4177415,20,18.539519
-3.174006,19,18.540501
-3.8427143,18,18.542361
-3.5045927,22,18.544998
-3.5824952,21,18.54905
-3.4706619,20,18.550362
-3.5282557,20,18.558038
-3.092711,22,18.562156
-3.8338735,20,18.565953
-3.3645754,21,18.566001
-3.6930556,22,18.570918
-2.5022364,22,18.573665
-3.3257747,20,18.575814
-2.934727,21,18.575858
-3.4869995,21,18.582238
-3.4629412,22,18.586239
-3.624604,20,18.587285
-2.848249,20,18.587308
-4.165745,21,18.592632
-3.4505892,20,18.593918
-3.9044838,19,18.59516
-3.1374593,21,18.597919
-2.7685874,21,18.605341
-4.0454016,20,18.608853
-3.952443,20,18.610085
-2.975731,21,18.611475
-3.553393,20,18.617073
-3.172994,20,18.618593
-3.2437932,22,18.618626
-3.5059612,21,18.622535
-3.400766,21,18.631999
-3.5841966,20,18.633929
-3.4713502,22,18.637584
-2.8685749,22,18.639042
-3.1857216,20,18.644463
-2.8226411,21,18.644511
-3.5720959,22,18.647096
-3.8263264,22,18.650115
-3.2080448,21,18.655551
-3.4827702,20,18.656576
-3.1436968,20,18.659642
-3.5608525,20,18.660624
-3.7142954,20,18.664935
-2.5665686,21,18.66637
-3.6242483,21,18.668247
-3.4966753,19,18.669482
-3.2307382,21,18.677084
-3.6075783,21,18.678133
-3.3798304,22,19.632413
-3.0848746,23,19.63247
-3.0664885,20,19.635703
-2.8973358,22,19.636755
-3.463185,20,19.637841
-3.911481,20,19.638933
-3.288083,20,19.646813
-3.0816615,24,19.651867
-3.2154026,21,19.654102
-2.8084378,22,19.655074
-3.2029977,21,19.6578
-3.125252,22,19.657831
-3.1002052,23,19.660529
-2.5984566,23,19.661539
-2.9881783,22,19.668879
-3.2243655,18,19.670255
-2.8607697,20,19.675905
-2.8502612,21,19.67594
-3.6447935,22,19.682249
-3.094675,23,19.683701
-3.0041175,22,19.686244
-2.7246618,21,19.686288
-3.23352,21,19.692566
-3.2575164,22,19.695364
-3.1245253,19,19.697878
-3.6724067,21,19.700197
-3.1438599,21,19.704674
-2.6196184,22,19.706704
-2.7084599,22,19.708544
-3.5089993,23,19.709684
-3.1027699,22,19.715318
-3.4258418,22,19.717087
-3.4884996,21,19.719799
-3.1350324,24,19.720752
-2.9985974,21,19.724819
-2.627984,21,19.726588
-3.0576084,19,19.72791
-2.8952086,22,19.730304
-3.7521615,20,19.737525
-3.3562415,22,19.737581
-3.0969143,20,19.740856
-3.414146,22,19.743501
-3.1074295,21,19.746826
-2.933338,20,19.74801
-2.9028163,21,19.750488
-3.4543948,21,19.752853
-3.4579542,20,19.758823
-3.076334,21,19.760136
-2.6078212,22,19.76428
-3.1889365,20,19.765238
-2.6079066,21,19.76866
-2.89529,22,19.770726
-2.84268,20,19.770758
-3.2592094,22,19.77458
-3.0656302,20,19.778154
-3.5897706,20,19.779176
-3.156512,21,19.783735
-2.8525052,21,19.784709
-3.740876,20,19.788944
-3.2642999,22,19.790925
-2.7100773,24,19.79096
-2.905877,22,19.795664
-2.831575,21,19.79906
-2.4435961,23,19.802543
-2.489406,22,19.807042
-3.0233495,22,19.80801
-3.7837648,20,19.812249
-3.154809,23,19.813263
-3.628004,24,19.816818
-2.667255,21,19.818088
-4.2379937,24,19.824144
-3.3240585,22,19.825193
-2.8543959,21,19.828522
-2.9730377,20,19.82856
-3.0460544,21,19.834259
-2.3628101,22,19.836428
-3.2327828,20,19.838508
-3.2755454,21,19.838538
-3.3959475,21,19.844961
-3.1905084,21,19.845989
-3.4019115,20,19.847868
-2.9363093,22,19.849661
-3.3045905,20,19.854777
-2.6935484,24,19.856526
-3.0265226,20,19.856545
-3.1236808,23,19.859012
-3.624035,20,19.864302
-2.9622862,23,19.86634
-3.8059769,22,19.868908
-3.172745,21,19.87012
-3.0814536,20,19.877419
-3.5751472,22,19.87747
-2.441567,22,19.879559
-3.0323222,20,19.880907
-2.911254,21,19.888335
-2.9584517,22,19.891769
-3.4182446,20,19.891808
-3.5336688,22,19.895318
-2.9576058,21,19.901504
-2.6188345,23,19.903365
-3.3318524,21,19.90439
-2.5070317,24,19.906195
-2.7584345,22,19.910909
-3.4199176,20,19.911937
-2.8927276,20,19.911956
-3.4371784,20,19.914738
-3.1391263,21,19.923268
-2.974926,24,19.924259
-3.3156214,20,19.925281
-2.9019156,22,19.9253
-2.9388816,21,19.931717
-3.1185453,22,19.933526
-4.188724,23,19.934557
-3.047589,22,19.936973
-2.6995475,20,19.944517
-3.4560533,21,19.946404
-2.7943425,23,19.950176
-2.5796733,25,19.95252
-3.6901512,19,19.952545
-3.101934,21,19.957259
-3.4557664,21,19.958333
-2.9941561,22,19.961525
-3.3375337,20,19.966266
-3.2163897,21,19.969156
-2.7580135,21,19.973673
-2.5427787,23,19.973705
-3.3154829,22,19.974659
-2.7297363,20,19.976507
-3.2934465,22,19.979188
-3.5049582,21,19.980966
-2.9309292,22,19.986457
-3.0111015,21,19.988364
-2.8193202,20,19.992906
-2.9980564,21,19.992935
-2.5664675,23,19.995026
-2.7407217,22,19.997301
-3.6545753,21,20.002445
-3.062221,23,20.002487
-3.4870229,20,20.008002
-3.6152167,20,20.010034
-2.681681,21,20.015831
-2.8487108,22,20.016829
-2.7419233,21,20.018102
-2.5837696,22,20.022376
-3.3704624,21,20.026267
-2.923595,21,20.026301
-3.0657055,21,20.032412
-2.7326157,20,20.033381
-3.1020284,21,20.041079
-3.2439046,20,20.04113
-2.9448957,22,20.044292
-3.495169,22,20.047316
-3.4923134,21,20.04958
-2.9200287,22,20.050577
-2.8813117,20,20.054165
-2.9225888,21,20.054198
-2.9157677,21,20.062856
-3.3780746,22,20.064363
-4.0139356,20,20.065734
-2.7002716,21,20.070464
-2.8550868,21,20.072875
-2.9844215,22,20.075103
-3.0498054,21,20.078108
-3.4988294,23,20.079868
-2.962901,21,20.086537
-2.883286,21,20.087884
-3.5090346,21,20.089346
-3.0249066,22,20.095825
-2.8894634,21,20.097015
-3.6162665,21,20.098906
-2.5658212,22,20.103448
-2.9029748,22,20.105482
-3.2546568,21,20.110453
-3.394723,20,20.11153
-3.0090253,22,20.112588
-3.768725,20,20.116465
-3.7412865,20,20.117452
-3.0283442,21,20.120816
-3.5825667,21,20.12594
-3.2074378,20,20.127447
-3.1289604,19,20.133697
-2.6433458,22,20.136049
-3.1644428,21,20.13703
-3.2545595,22,20.143132
-3.4131472,23,20.143197
-3.17909,21,20.145188
-3.2886505,22,20.149837
-3.6445565,25,20.153766
-2.9659586,19,20.154726
-2.4325697,21,20.154749
-3.1915927,21,20.15764
-2.9966097,21,20.163379
-3.436277,22,20.16445
-2.9058607,20,20.164496
-2.34188,22,20.170895
-2.7354057,20,20.174135
-3.2335126,21,20.1751
-3.223036,23,20.176232
-2.9179573,20,20.177175
-3.22591,22,20.184479
-2.278431,21,20.184528
-2.6518555,21,20.184536
-3.0219312,23,20.194553
-2.8239894,21,20.195797
-3.1532006,20,20.198339
-3.0437505,22,20.198375
-3.165637,21,20.198383
-2.663417,20,20.207683
-3.058975,21,20.208727
-2.6737432,24,20.211692
-3.178082,21,20.217817
-2.5933735,20,20.219985
-2.4911842,20,20.220013
-2.8869805,24,20.221712
-3.0944004,24,20.223668
-2.8136768,21,20.228166
-3.3752933,24,20.232551
-3.0921612,21,20.232587
-2.967325,21,20.238165
-3.24099,19,20.238204
-2.6863961,22,20.240955
-3.574392,21,20.241911
-3.2312803,21,20.243884
-3.6136525,19,20.250432
-3.5238702,23,20.250475
-4.1859913,22,20.253011
-2.9913502,20,20.256898
-2.59634,22,20.259483
-2.7387962,20,20.262135
-3.360718,22,20.263553
-3.118025,22,20.26756
